87,"중학교 수학은 언제끝내셨는지, 고등 수학 과학은 언제 시작하셨는지 알수있을까요?!!","중학교 수학은 언제끝내셨는지, 고등 수학 과학은 언제 시작하셨는지 알수있을까요",중학교 수학은 1학년 여름방학에 선행 시작해서 1학년 겨울방학쯤에 끝났어요! 고등수학은 그때 바로 들어갔고요! 고등학교 과학이 중학교 과학보다 몇배는 설명이 잘돼있길래 중학교꺼  중1겨울방학때 2달? 만에 완전 대충 다 끝내버리고 고등학교꺼 바로 들어갔어요!
88,과고 2차 소집 면접 너무 떨려요 ㅠㅜㅜㅜㅜ,과고 2차 소집 면접 너무 떨려요,흐어... 그쵸 ㅠㅠㅠ 저도...
89,막 처음 듣도 보도 못한 나오면 어떡해요 ㅜㅜㅜㅜㅡ,막 처음 듣도 보도 못한 나오면 어떡해요,최대한 공부해야죠 뭐... 모르는거나오면 그래도 최대한 성의것 답하면 되는거고... 문제 못푸는거 나오면 우짤지...ㅠㅠㅠ
90,영어공부는 어찌하세요!?,영어공부는 어찌하세요!?,하루에 단어 15개 영영풀이 정리 및 암기 / 영어문장 약 10개 암기 / 영어독서(아직은 10p씩 밖에 안읽지만 점차 늘러가려고요! 쉬운책으로 합니다! 듣기도 같이 해요!) / 리딩튜터비슷한거 1챕터씩 이렇게 합니다!
91,운동하세요?,운동하세요?,"음 네! 농구, 탁구 등등 합니다! 거의 이틀에 한번정도 2시간씩은 농구하는거같고... 탁구는 한주에 1~2번 1~2시간씩 해요! 거의 중독수준이라 공부 힘들만큼 많이하기도...ㅎ"
92,과고도 조졸 안한 사람들은 수능공부 해야한데요ㅜㅜㅜ,과고도 조졸 안한 사람들은 수능공부 해야한데요,엇엇? 조졸 못하고 고3까지 갔다가 수시 불가능인가요...?
93,오늘 면접했는데.. 합격하겠죠?? 불안불안 ㅜㅜㅜㅜㅜ ㅠㅠ,오늘 면접했는데합격하겠죠불안불안,우어... 될꺼에요! 저도 불안하긴 하지만 차피 끝난면접 같이 불안 떨쳐내버리자구요!~
94,어떻게 사교육없이도 그렇게 잘할수있죠!!너무 부러워요!!항상응원할께요~~,어떻게 사교육없이도 그렇게 잘할수있죠!!너무 부러워요!!항상응원할께요~~,엇엇 감사해요! 남을 위해 사려고 할때 그렇게 되는것 같네요!! 조금 이해하기 힘든 부분일것 같긴 하지만...
95,오빠님 농구중독 인정할게요 xD,오빠님 농구중독 인정할게요 xD,ㅇ... 고맙네
96,"일반 물리, 대학 미적분 등등 전문서적 어떻게 공부해요?? 꽤 어려울텐데","일반 물리, 대학 미적분 등등 전문서적 어떻게 공부해요꽤 어려울텐데","아직 둘다 초반이라 그렇게 어렵진 않네요!
일단 일반물리는 kpho인가 일반물리 강의를 한번 들어서 대충 감은 잡혔고 미적분을 자주써서 오히려 이해하기 쉬운...?것 같아요! (등가속도운동 공식 증명때 감탄한...ㅎ) 거의 그냥 물1 물2 하이탑으로 공부하듯이 하고있어요!
미적분학도 아직은 초반이라 고등학교과정 복습 느낌이 나는데 수1 처음 들간것 보단 훨씬 쉬운느낌이라ㅎ
둘다 학부1학년이라 그렇게 어려운건 없다고 들었어요! 2학년부터 전공이다보니"
97,"MIT는 왜 가려고 하시나요,?","MIT는 왜 가려고 하시나요,?","
   일단 물리학전공이신 저희 큰아버지께서 미국이 한국보다 물리학 연구를 재정적으로도 그렇고 여러방면에서 많이 지원해줘서 연구가 좀 더 수월할거라고 하셔서 미국으로 가고 싶고요! MIT는 아무래도 세계 최고의 공대중 하나이다보니 그곳에서 최고의 학생, 교수님들과 연구하고싶어서요! 과고를 가는 목적도 같다죠!  "
98,혹시 물리 올람파이드 상있으신가요??,혹시 물리 올람파이드 상있으신가요??,"아뇨! 중등올림피아드는 나가려다가 어떤 일정에 겹쳐 못나가봤고... kpho는 서울가서 시험치는것도 그랬고 너무 어려운... 일반물리 ㅡ.ㅡ
아직 제가 그렇게 잘하진 않아서 ㅎ 고딩때 한번 제대로 도전해보려고요!"
99,고등학교원서때매고민이너뮤많아서올려요ㅠㅠ 제가완전이과인데 수학은92점100점이렇게맞았고 과학은96점씩맞아요 영어는70점개맞고요 .. 근데 선행을거의안해서이번에할껀데 고등학교를 월욜까지 선택해야되요 과중반(2반) 그리고 쫌많이빡쎈 여고 둘중어디를가야할까요,고등학교원서때매고민이너뮤많아서올려요제가완전이과인데 수학은92점100점이렇게맞았고 과학은96점씩맞아요 영어는70점개맞고요근데 선행을거의안해서이번에할껀데 고등학교를 월욜까지 선택해야되요 과중반(2반) 그리고 쫌많이빡쎈 여고 둘중어디를가야할까요,"수학과학쪽으로 대학을 갈 것이고 과중반과 일반고 둘다 비슷하게 빡세다면 전 과중반을 택하겠습니다.
내신을 두 학교 다 별로 잘 안나올것이겠지만 스펙은 좀 더 유리할수도...!"
100,"안녕!!!! 왔다감 x)

- 괴도 -",안녕왔다감 x괴도 -,...? 왜 누군지 짐작이 안가지...
101,"수학은 인강으로하는건가요? 한살 더먹은이과생인 제가생각하기에도 어려운부분이많은데 정말대단하네요!
과고합격 축하해요~^^","수학은 인강으로하는건가요? 한살 더먹은이과생인 제가생각하기에도 어려운부분이많은데 정말대단하네요!
과고합격 축하해요","수1, 확통 ebs 듣고는 그이후로 쭉 그냥 혼자하고있어요! 미적분같은건 좋아하다보니... 감사합니다!!!"
102,같은 나이인데 학원도 안다니고 열심히 하시는것보면 대단하십니다...앞으로 더 친해지고 싶은데..,같은 나이인데 학원도 안다니고 열심히 하시는것보면 대단하십니다앞으로 더 친해지고 싶은데..,엇 네!! 친해져요!!! 제가 다가가는걸 잘못해서... 다가와주시길!!
103,안녕안녀엉 누구게에,안녕안녀엉 누구게에,글쎄에 누굴까아
104,사용하시는 스터디 플래너 이름이 뭔가요?!,사용하시는 스터디 플래너 이름이 뭔가요?!,메가스터디꺼에요!
105,같은나이인데도 공부하는거 보면 정말 멋잇으세요,같은나이인데도 공부하는거 보면 정말 멋잇으세요,엇 감사합니다...!
106,과학인강 들으시나요~?,과학인강 들으시나요~?,몇달전까지는 ebs 봤었는데 지금은 인강 아무것도 안들어요!
107,언제부터 수.과 선행하셨나여?,언제부터 수.과 선행하셨나여?,1학년 2학기 중후반? 쯤에 중등 선행 시작했고 고등선행 시작은 중2 들어서자 마자부터 했어요!
108,어느중학교 출신이에요?,어느중학교 출신이에요?,입석중학교 입니다!
109,오 나 영신인데ㅋㅋ지금6기,오 나 영신인데ㅋㅋ지금6기,아하!! 영신이면 가깝네요! 작년에 영신에서 두명인가(?) 갔다고하던데 인스타에서 이렇게 뵙게될 줄이야... 우와
110,공부하기가 정~말 싫을때는 어찌하시나요?,공부하기가 정~말 싫을때는 어찌하시나요?,보통은 그럴땐 그냥 놀았어요!(게임하거나 폰만지거나)
111,물화생지1 처음 시작할 때 어떤 강의를 들으면 좋을까요? 독학하려고 해서요!!,물화생지1 처음 시작할 때 어떤 강의를 들으면 좋을까요? 독학하려고 해서요!!,전 물리는 이광조선생님(ebs) 화학은 양진석선생님(ebs) 이 두분이 좋았고요! 생물지학은 잘은 모르겠지만 ebs만으로 해도 괜찮아요! 굳이 돈들여가며 다른강의 볼필요없이 다들 쉽게해주세요!
112,안녕하세요!! 고등학교 들어가도 계속 학원 안다니시거 인강 들으면서 독학하실건가요??,안녕하세요고등학교 들어가도 계속 학원 안다니시거 인강 들으면서 독학하실건가요??,네! 선생님들께 의지하려고요...! 인강도 엄청 못하는과목아니면 안들을예정이고요!
113,지금독학을하고잇는데요 수1인강듣고잇는데 이해가넘안되요ㅠ 이해잘되고좋은강의추천좀해주세요,지금독학을하고잇는데요 수1인강듣고잇는데 이해가넘안되요ㅠ 이해잘되고좋은강의추천좀해주세요,엇 제가 수1인강을 대충듣고 책으로 해서... 전 ebs 올림포스(?) 잠깐 들었는 기억이 나네요! 그래서 딱히 추천드릴건 모르겠지만... 수1은 인강 듣거나 책열심히 봐도... 이해하고 문제가 잘풀릴때까지 시간이 많이걸리더라구요! 그러니 당장 안돼도 걱정마시고 계속 나가시길!
114,듣기는뭐로공부하고잇어요?,듣기는뭐로공부하고잇어요?,전 듣기는 따로 공부하기보단 그냥 원서 CD나 독해책(리딩튜터같은) CD 들어요! 계속 반복해서 듣다보면 다 들리는...!
115,저도 물리학자가 꿈인데 꿈 같은 사람 정말 오랜만에 봐요! 희원님은 어떻게 물리학자가 되겠다고 생각하신 건가요??,저도 물리학자가 꿈인데 꿈 같은 사람 정말 오랜만에 봐요! 희원님은 어떻게 물리학자가 되겠다고 생각하신 건가요??,오오 반갑네요!! 전 원래 수학만 좋아했었어요! 근데 물리가 수학이라는 도구로 자연현상을 설명하는게 너무 멋져보여서(?) 물리학자를 꿈으로 삼았어요! 또 양자역학처럼 처음엔 이론적으로만 존재하고 실생활엔 아무 쓸모없어보였지만 미래에 엄청 유용해지는게 너무 매력있어서요!!
116,"물리독학이에요?
어떤물리문제집쓰세여?","물리독학이에요?
어떤물리문제집쓰세여?","네 독학이에요! 물1은 하이탑보고 자이스토리봤고, 물2는 하이탑만 했어요(아직 덜끝난...). 일반물리는 할리데이로 잠깐보다가 지금은 서웨이 보고있어요!"
117,맞아요 물리 여러모로 정말 매력적이죠! 나이도 같은데 나중에 꼭 물리학과에서 볼 수 있었으면 좋겠네요! 파이팅!!,맞아요 물리 여러모로 정말 매력적이죠! 나이도 같은데 나중에 꼭 물리학과에서 볼 수 있었으면 좋겠네요! 파이팅!!,그쵸 너무 재밌어요ㅠㅠ 넵 나중에 같이보길!!!
118,철기시대,철기시대,어... 근데 어쩌다 철기시대 됐지(까먹음)
119,"어ㅓㅅ? 활 쏜다고 해서 그렇잖아ㅓ?????
그나저나 나 오늘 대구 갔던거 아나욘",어활 쏜다고 해서 그렇잖아그나저나 나 오늘 대구 갔던거 아나욘,"아...? 게임얘기하다가 그래된건가
아하 대구왔었군요...! 근데 차피 울지역 아닐꺼잖..."
120,진짜 너무하시네...ㅜ_ㅜ 다음에 대전 놀러오면 내가 스토킹해줄게 ♥ 기대하고 와 ,진짜 너무하시네다음에 대전 놀러오면 내가 스토킹해줄게기대하고 와 ,잌ㅋㅋㅋㅋㅋ ㅇㅇ... 기대하겠음...
121,밍..밍밍((귀찮게굴기,밍..밍밍((귀찮게굴기,엇? ㅋㅋㅋㅋ
122,수학 잘하는 방법이 뭘까요 ㅠㅠ 잘하는법이나 팁이나 흥미 가지는 방법 좀 알려주세요 문제 매일 다 틀리고 너무 하기싫어서 ㅜㅜㅜ,수학 잘하는 방법이 뭘까요잘하는법이나 팁이나 흥미 가지는 방법 좀 알려주세요 문제 매일 다 틀리고 너무 하기싫어서,"저같은경우엔 일단 공식들 다 안외웠어요. 증명하는거만 집중해서 보고(얘도 안외웠어요) 땡이었죠. 문제를 많이틀리는건 만약 난이도가 중간쯤 되는데 그러면 개념을 좀 더 이해해고 푸는게 좋아요. 심화문제는 보통 A를 주고 B,C를 찾아서 D를 얻어야하는데, B, C를 찾는 능력을 기르셔야하죠. 풀다보면 길러집니다. 첨부터 잘하는 사람 거의없으니 결국은 잘하게 될거라고 항상 생각하시고, 안되는 부분부터 다시 차근차근 하시길...! (255자제한...하)"
123,조언 감사합니다 !! 수학 개념서나 인강 추천 부탁드려요,조언 감사합니다수학 개념서나 인강 추천 부탁드려요,아 덜말한게 있었는데 수학은 일종의 언어에요. 수식으로 이루어지는 약속이죠... 그걸하기 위해 조건을 쓰는데 보통 심화문제가면 조건을 잘쓰면 풀리는게 많아요(그 예가 나머지정리에서 나머지의 조건).개념서는 고등이라면 전 정석이 젤 좋았어요. 근데 개념잡기로만 좋아요...(문제가 첨하기엔 수준이 좀 있는...) 그래서 쎈같은거랑 같이풀었죠... 인강은 그냥 돈 안들이고 ebs 올림포스 들었어요! 듣다말아서 좋았는지 잘 모르겠어요... 죄송...
124,폰 중독 어떻게 끊나여? 너무 맨날 폰하고 싶으면 어떻게 하나요,폰 중독 어떻게 끊나여? 너무 맨날 폰하고 싶으면 어떻게 하나요,여러방법을 시도해봤는데...(잠궈버리기도하고 부모님께 숨겨돌라고도 하고 많이하는 앱 삭제도 해보고) 정말 공부해야겠다 하면 폰 안하게되더군요... 정말 왜 나는 공부를 해야할까를 생각하다보면 '그럼 지금 폰만지면 안되지'하는 생각이 떠요... 그럼 폰이 옆에있어도 공부해지더군요!
125,학원 다니세요?,학원 다니세요?,학원 다닌적 아예 없어요!
126,폰 하루에 몇시간 하세요?,폰 하루에 몇시간 하세요?,공부잔뜩하는날이면 밥먹을때랑 휴식할때 잠깐하니 1시간?... 근데 요즘은 왜그런진 모르겠지만 힘들어서 공부안되길래 쭉 폰만지고 살아요...흐어...
127,ㅎㅇㅎㅇ~! 희원님 카톡없이 잘 지내요? ,희원님 카톡없이 잘 지내요? ,ㅎㅇ 잘 지내져ㅎㅎㅎ
128,수학때매 고민이 많습니다ㅠㅠ 고등수학 문제다풀고 모르겠는거는 책에다가 안풀고 노트에다가푼다음 다시 일주일후에 그문제를 푸는방법으로하는데요.. 오답노트를 직접쓰는게날까요 이렇게하는게 날까요? 아님 그냥 다시안풀고 풀이법을 책에쓰고 매일 보는게 날까요?,수학때매 고민이 많습니다고등수학 문제다풀고 모르겠는거는 책에다가 안풀고 노트에다가푼다음 다시 일주일후에 그문제를 푸는방법으로하는데요오답노트를 직접쓰는게날까요 이렇게하는게 날까요? 아님 그냥 다시안풀고 풀이법을 책에쓰고 매일 보는게 날까요?,전 원래 하고 계신 방법... 이랑 비슷하게하다보니 원래하시는방법이 좋을것 같아요! 다만 틀리면 풀이 한번 보고 '아 그렇구나' 하면서 풀이를 이해하시면 좋아요...! 그렇게 3번정도 반복해서 계속 틀리면 오답노트를 쓰시고요!
